"","N","S","alpha","H","D","UniqueCounts","J","HD","sample.no","sample.name","eco","lat","long","form"
"1128",2765,64,11.7017153065822,13.8551730898934,8.05237415893473,29,0.632058804853088,0.542691696668118,"1128","Azraq Wetland Reserve","Palearctic","31.833344","36.816677","birds"
"1129",1968,46,8.42896372082244,8.43195193048868,4.59861152689276,21,0.556862884284351,0.606273874987629,"1129","Dicle Ringing Station (spring 2004)","Palearctic","37.900009","40.250011","birds"
"1130",1446,48,9.54900561305277,20.9230359386445,15.0019385410684,28,0.785505774938978,0.332671321194586,"1130","Antikythira Island (spring 1998)","Palearctic","35.85001","23.300011","birds"
"1131",300,26,6.8342662867608,5.82913874572653,2.9985959751287,11,0.541073366265054,0.664725090616187,"1131","La Paz","Nearctic","24.333344","-110.333344","birds"
"1132",734,41,9.37549639799765,9.48296639981366,6.44399463421645,14,0.605750242162257,0.386348546057756,"1132","Dakar","Afrotropic","14.70001","-17.45001","birds"
"1133",141,45,22.8369276920677,33.1134441659109,30.3692307692308,8,0.91942466070446,0.0865094179756801,"1133","Wau","Australasia","-7.366677","146.666672","birds"
"1134",86,15,5.25485313236799,8.91789845931358,6.59747292418773,8,0.807983662641094,0.30137363466592,"1134","Hiram","Nearctic","41.316677","-81.150009","birds"
"1135",324,46,14.6460083063274,25.0294130356743,14.911940723853,14,0.84104289779895,0.517889371864381,"1135","Hopland Research and Extension Center","Nearctic","39.006123","-123.086952","birds"
"1136",751,63,16.375618937741,22.2333853205037,12.7501358203549,22,0.748610703568796,0.55605307837972,"1136","Piémanson Beach","Palearctic","43.416676","4.733343","birds"
"1137",197,45,18.2278869648829,29.4540392437327,25.8447121820616,11,0.888660622203156,0.130725034400963,"1137","Cuc Phuong National Park (birds)","Indomalaya","20.316677","105.608345","birds"
"1138",193,24,7.22470830030327,11.5907209050929,6.56555634301913,11,0.770976511672558,0.568367608069308,"1138","Tam Dao National Park","Indomalaya","21.525009","105.558342","birds"
"1139",353,27,6.8044674074159,14.6510404479416,10.7730189006416,17,0.814515846026415,0.307466594922527,"1139","Creamer’s Field Migratory Waterfowl Refuge (spring)","Nearctic","64.850014","-147.716675","birds"
"1140",4890,35,5.0965198138759,11.8859226071858,7.97131791165109,27,0.696234147221061,0.399504887480478,"1140","Creamer’s Field Migratory Waterfowl Refuge (fall)","Nearctic","64.850014","-147.716675","birds"
"1141",344,42,12.549260935524,18.1663351946645,10.5462996067215,17,0.775769520260883,0.543795116451878,"1141","Rancho Santa Elena","Neotropic","20.083344","-98.366676","birds"
"1142",829,30,6.09808936150366,13.3354339973155,8.72077245585059,20,0.761621397452944,0.424716884450767,"1142","Mumao","Palearctic","42.500011","-6.85001","birds"
"1143",1435,49,9.816310512498,13.9533173488252,7.78015970237285,26,0.677245371287959,0.584140417503045,"1143","Grindul Lupilor","Palearctic","44.683342","28.933344","birds"
"1144",136,40,19.0977896849203,26.837121821394,23.0075187969925,10,0.891811758178279,0.153965004956407,"1144","National Natural Park Chingaza","Neotropic","4.60001","-73.716675","birds"
"1145",2231,24,3.75686656909521,9.70569913939044,7.17559927308391,21,0.71512736235488,0.30202697257963,"1145","Maule Region","Neotropic","-35.400009","-72.250008","birds"
"1146",1767,65,13.2674601657739,21.5403126558858,14.5877408678254,28,0.735419592928421,0.389744677342689,"1146","Muraviovka Park","Palearctic","49.9189","127.672234","birds"
"1147",640,134,51.6436705226008,72.290178274291,41.2424364663171,19,0.87399515867199,0.561220535531915,"1147","Noel Kempff Mercado National Park","Neotropic","-14.108343","-60.925011","birds"
"1148",142,25,8.79863967025073,16.2811250076299,12.4514925373134,9,0.866764241197113,0.268165963609101,"1148","Laguna Anantay Valley","Neotropic","-14.061121","-73.001396","birds"
"1149",259,55,21.3645535230734,32.2335766006852,24.8224368499257,14,0.866663314554211,0.261260704980121,"1149","Kuala Keniam","Indomalaya","4.518343","102.475563","birds"
"1150",64,15,6.16957873977642,9.86812931788348,8.16194331983806,8,0.845372180479075,0.189828010789291,"1150","Santa Martha (forest)","Neotropic","18.35001","-94.883347","birds"
"1151",3281,66,11.7029009925667,26.5354590707004,15.379453057118,40,0.782518397952127,0.545449515213807,"1151","Cumaná","Neotropic","10.416677","-64.183342","birds"
"1152",651,96,31.0832135582813,53.2641553066127,33.6313781592752,22,0.870937849143261,0.459804091649655,"1152","Fazenda Brejão","Neotropic","-17.03001","-45.901119","birds"
"1153",119,15,4.54063390593988,8.59118504332493,5.71742671009772,9,0.794201186431218,0.407217854320512,"1153","Uluguru South Forest Reserve Basecamp 3","Afrotropic","-7.108343","37.675011","birds"
"1154",721,56,14.1844985822927,18.7490394962552,8.94171145101282,21,0.728170542460745,0.740415515900813,"1154","Finca Irlanda (winter 2001)","Neotropic","15.316677","-92.733345","birds"
"1155",169,38,15.2508644168224,24.4572989552837,18.9786096256685,12,0.878859924348808,0.253616161357491,"1155","Finca Irlanda (winter 2002)","Neotropic","15.316677","-92.733345","birds"
"1156",1080,37,7.41840013702104,13.4836727216398,7.23055731357731,24,0.720448259529772,0.623163408787177,"1156","Certak","Palearctic","49.566677","17.983343","birds"
"1157",1459,59,12.3403794982467,11.0283850489025,4.47768338272935,25,0.588706404575008,0.901366597507533,"1157","Wat Phai Lom (1969)","Indomalaya","13.55","100.25","birds"
"1158",1383,53,10.931894151626,7.06059862456383,2.98584644802085,21,0.492288698534671,0.860646565102147,"1158","Wat Phai Lom (1970)","Indomalaya","13.55","100.25","birds"
"1159",595,47,11.9716539376446,21.19403939606,13.8567395906845,22,0.793143613565723,0.424948254260289,"1159","Dawes County (in-channel)","Nearctic","40.675011","-99.550011","birds"
"1160",66,16,6.71737453161266,10.1652747662115,8.125,7,0.836394326619648,0.224031749115172,"1160","Cangandala National Park","Afrotropic","-9.783343","16.683344","birds"
"1161",144,17,5.01131351259554,10.9564412301655,10.0253164556962,11,0.844951379512959,0.0888139841674197,"1161","Avalon Peninsula","Nearctic","47.290001","-53.349998","birds"
"1162",1081,75,18.3166597106532,27.4540494383322,17.0146904512067,27,0.767231684370384,0.478436562510361,"1162","El Romeral","Neotropic","6.15001","-75.683342","butterflies"
"1163",318,32,8.87262186891802,13.9797850433117,9.87713109935332,15,0.761054054505945,0.347390265639012,"1163","Puyankutty Forest","Indomalaya","10.083343","76.833344","butterflies"
"1164",2011,57,10.9163142133503,13.3729630932165,6.45820018917123,27,0.641405418160186,0.727884318599962,"1164","Kibale National Park Compartment K31","Afrotropic","0.45001","39.425011","butterflies"
"1165",298,73,30.8462718172486,45.2657233341897,34.0146041506533,15,0.888611147380519,0.285760120552799,"1165","Lake Hargy Caldera","Australasia","-5.333343","151.100006","butterflies"
"1166",326,41,12.3995737593237,22.2533328346662,16.711356466877,16,0.835446769845577,0.286403271451702,"1166","Itapuã State Park","Neotropic","-30.366676","-51.033344","butterflies"
"1167",182,37,14.0311181430996,20.7254200364649,13.2937853107345,12,0.83949872062741,0.444064311801891,"1167","Trinity Hills Wildlife Sanctuary (semi-evergreen, undisturbed)","Neotropic","10.116677","-61.116676","butterflies"
"1168",187,24,7.31934452473344,6.9578961326108,3.87672759696835,8,0.610397825967881,0.584885753925594,"1168","Tam Dao Mountains Nature Reserve (transect 1, forest)","Indomalaya","21.50001","105.666679","butterflies"
"1169",7713,42,5.84480661562491,24.1631395432571,16.7625433064697,39,0.852089306402989,0.36568148046927,"1169","Southern Poland","Palearctic","50.333344","21.00001","butterflies"
"1171",88,12,3.75450533815904,7.32049995985888,5.66272189349112,9,0.801108011980188,0.256773949638134,"1171","Catimbau National Park (September 2005)","Neotropic","-8.50501","-37.201401","butterflies"
"1172",270,56,21.4701297218813,18.0931683293075,8.73586721193168,10,0.719324583071318,0.728097207865854,"1172","Kwende Hills (near-primary forest)","Afrotropic","5.383343","9.183343","butterflies"
"1173",61,7,2.04045791327853,3.37670585287996,2.40157480314961,5,0.625363218910657,0.340775944375327,"1173","Cottonwood (off-track)","Australasia","-31.95001","115.866676","butterflies"
"1174",162,38,15.637323561878,23.7025078535036,18.8453757225434,13,0.870242166135947,0.229313295107199,"1174","Northeast of Guadalajara (forest fragment 1)","Palearctic","40.783344","-2.766677","butterflies"
"1175",521,23,4.92395139658198,6.97045127989438,4.18331737747445,13,0.619258029197315,0.51057540596299,"1175","Uppland (organic farm 1)","Palearctic","60.000011","18.00001","butterflies"
"1176",302,18,4.1956266856376,8.042720671922,6.01760889712697,12,0.721280026447795,0.290077430728953,"1176","Allegheny Portage Railroad National Historic Site (open)","Nearctic","40.516678","-78.400009","butterflies"
"1177",3906,24,3.4064430782417,7.00597917375389,4.86987946729602,21,0.612564813582056,0.363694765394504,"1177","Central Iowa","Nearctic","42.033344","-93.466675","butterflies"
"1178",1701,28,4.76081334133096,8.04664259391703,5.55801151696407,19,0.625788401938362,0.370014531894388,"1178","Southwest Minnesota","Nearctic","44.016678","-95.183342","butterflies"
"1179",971,24,4.45330506272367,5.0063693293926,2.74188383520809,15,0.506823060154877,0.602065752377282,"1179","Sutter Buttes","Nearctic","39.220001","-121.800003","butterflies"
"1180",429,19,4.07116047647797,8.63708691053376,5.97578597930092,13,0.732249972944389,0.368349729011821,"1180","Wimborne St Giles Estate (pheasant rides)","Palearctic","50.800011","-1.983343","butterflies"
"1181",888,97,27.7388860728707,56.1193992163097,44.8653451811346,29,0.88037945320742,0.223815875343164,"1181","Mkogodo Forests","Afrotropic","0.083343","36.666676","butterflies"
"1182",291,34,9.98144365586592,13.1592290838353,9.16087711680417,13,0.730816751700713,0.362181414714168,"1182","Itacoatiara Municipality (unlogged, understory)","Neotropic","-2.894177","-58.716122","butterflies"
"1183",1994,254,77.222280089124,89.1040571712901,43.6180660739765,39,0.810824243573945,0.714333444444715,"1183","Porto Mauá","Neotropic","-27.566677","-54.666676","butterflies"
"1184",1496,35,6.41467278985119,7.07890113559159,4.04909930297818,20,0.550471755500241,0.558624226763666,"1184","Oconee River","Palearctic","33.950008","-83.383347","butterflies"
"1185",9413,142,23.7222067934262,5.71221261276222,2.05825495971315,41,0.3516277759923,1.0207479295985,"1185","Coapilla","Neotropic","17.13501","-93.151398","butterflies"
"1186",170,15,3.96748017461626,6.87554246700758,4.54732510288066,11,0.711940474348356,0.413431374120562,"1186","Reserva Cuzco Amazónico (1989 snap traps)","Neotropic","-12.55001","-69.050011","rodents"
"1187",223,14,3.31475176765556,6.75903660403814,4.81669585522475,10,0.724076868001121,0.338792179922995,"1187","Reserva Cuzco Amazónico (1990 snap traps)","Neotropic","-12.55001","-69.050011","rodents"
"1188",191,11,2.5380180741388,4.49760857655679,3.46410843833524,8,0.627027312303005,0.26109053350733,"1188","Réserve Spéciale Analamazaotra","Afrotropic","-18.300011","48.466679","other small mammals"
"1189",182,5,0.950590611093752,3.59211356035244,3.14812691131498,5,0.794526309376986,0.131933120092025,"1189","Réserve Spéciale Ambohitantely","Afrotropic","-18.150009","47.266678","other small mammals"
"1190",709,22,4.30521424004935,8.56410871468818,5.78162216949621,16,0.694775337910896,0.392895769558139,"1190","Pinkaití Research Station (ground)","Neotropic","-7.770566","-51.961952","other small mammals"
"1191",154,4,0.750664600284191,3.71949772780183,3.52302631578947,4,0.94755390817564,0.0542682707194766,"1191","Atotonilco de Campa (Sherman traps, desert-shrub)","Nearctic","24.633343","-103.700012","rodents"
"1192",269,7,1.3142234859032,2.04256809952761,1.51326616288833,5,0.36703024998607,0.299937551814743,"1192","Usevia Open Area (1998)","Afrotropic","-7.083343","31.083344","rodents"
"1193",128,14,4.00553001336151,7.72105919405436,5.93718042366691,7,0.774500626792298,0.262717211398012,"1193","Mineração Rio Tinto Reunidas (2000-2002, middle altitude forest)","Neotropic","-19.211399","-57.563622","other small mammals"
"1194",159,7,1.49749026784705,4.48856946855337,3.78914027149321,5,0.771635857818232,0.169394895036209,"1194","Zaraninge Forest (dry season)","Afrotropic","-6.141677","38.641678","rodents"
"1195",185,6,1.18683559041093,3.92001999064419,3.52746113989637,6,0.762433114993976,0.10551836508922,"1195","Zaraninge Forest (wet season)","Afrotropic","-6.141677","38.641678","rodents"
"1196",74,5,1.21098771879051,2.78528943239858,2.11677115987461,5,0.636465554540995,0.27445990354879,"1196","Owabi Wildlife Sanctuary (Cassia-Triplochiton forest)","Afrotropic","6.75001","-1.716677","other small mammals"
"1197",63,9,2.87331967767228,5.05779662921933,4.00204918032787,5,0.737717462480899,0.234124414669611,"1197","Gyemira Forest Reserve","Afrotropic","6.60001","-1.916677","rodents"
"1198",392,9,1.64258366571284,5.41908733826015,4.30394249129507,9,0.769119110958893,0.230395952415595,"1198","Ogba Forest Reserve","Afrotropic","6.316677","5.683343","other small mammals"
"1199",772,12,2.01677489206005,5.29737985000777,4.33366825389891,8,0.670935598541354,0.200797975226857,"1199","Lunyo Forest","Afrotropic","0.083343","32.458344","rodents"
"1200",935,11,1.75096488116586,2.7500321608244,1.78148281123777,10,0.421875224464983,0.434166548915382,"1200","Lake Nakuru National Park","Afrotropic","-0.383343","36.033344","rodents"
"1201",84,5,1.16499153537186,1.6555021526465,1.28445099484156,4,0.31321766090487,0.253772992619074,"1201","Barro Colorado Island (1997)","Neotropic","9.15001","-79.850014","rodents"
"1202",1420,28,4.94370057858315,11.2022352805142,8.41735454332787,16,0.725079547076837,0.285817745371371,"1202","Caucaia do Alto (pitfall traps)","Neotropic","-23.733343","-47.050011","other small mammals"
"1203",675,14,2.49884996449355,8.02246414998189,6.40828802434009,13,0.789011137401614,0.224653468933241,"1203","Caucaia do Alto (Sherman traps)","Neotropic","-23.733343","-47.050011","other small mammals"
"1204",163,7,1.48755789455642,3.27547555880736,2.71946446961895,5,0.609721403589767,0.186028092587802,"1204","Black Mountain Road (narrow road-clearing sites)","Australasia","-16.775009","145.608337","rodents"
"1205",144,7,1.53860954635045,3.33862253906443,2.73684210526316,5,0.619534416352314,0.19875356905404,"1205","Black Mountain Road (wide road-clearing sites)","Australasia","-16.775009","145.608337","rodents"
"1206",1996,11,1.53375279111499,5.24228837367323,4.37737583023518,11,0.690921798933025,0.180308696210984,"1206","Carlo, Cravens Peak, and Ethabuka","Australasia","-23.483343","138.466675","rodents"
"1207",170,6,1.21195844498256,2.91310452940785,2.22955145118733,5,0.59674268754348,0.267418938823882,"1207","Camp Creek Sandstone (capture-mark-release)","Australasia","-14.733343","125.733345","other small mammals"
"1208",149,5,0.997353494858663,2.34939858673499,1.98345026083828,5,0.530719059284923,0.169321490668357,"1208","North Cook Range (grid sites)","Australasia","-33.150009","137.116684","other small mammals"
"1209",142,5,1.00937026364166,2.20335893416125,1.75508415147265,5,0.490844025830379,0.227466178937843,"1209","North Cook Range (transect site)","Australasia","-33.150009","137.116684","other small mammals"
"1210",260,7,1.32458807230425,2.34013066289711,1.64597184200235,6,0.436919848055857,0.3518757714715,"1210","Rintoul Creek Road","Australasia","-38.200008","146.53334","rodents"
"1211",58,3,0.671001402474569,1.56943671765236,1.28738317757009,3,0.410260089994835,0.198105162847293,"1211","Air Manis","Indomalaya","-0.985843","100.36084","rodents"
"1212",46,2,0.426421436755954,1.27263342041177,1.14238410596026,2,0.347816913571063,0.107970913336355,"1212","Koto Rantang","Indomalaya","-0.245843","100.350014","rodents"
"1213",139,6,1.27679566947022,3.52970120442493,3.21737671922174,5,0.703896501949106,0.0926468786739353,"1213","Malalayang","Indomalaya","1.448621","124.823898","rodents"
"1214",45,4,1.06072409815795,1.92100078268898,1.46884272997033,3,0.470929053406269,0.26837145900831,"1214","Kinilow","Indomalaya","1.36251","124.832512","rodents"
